hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag
HV0003,B03404,B03404,2023-08-31 12:42:53,2023-08-31 12:46:20,2023-08-31 12:46:21,2023-08-31 13:13:57,44,1,17.45,1656,52.4,21.96,2.11,0.0,0.0,2.5,7.89,42.25,N,N, ,N,N
HV0003,B03404,B03404,2023-08-16 07:48:49,2023-08-16 07:50:52,2023-08-16 07:50:54,2023-08-16 08:18:18,239,261,6.21,1644,92.65,0.0,2.55,8.22,2.75,0.0,15.92,51.08,N,N, ,N,N
HV0003,B03404,B03404,2023-08-01 21:29:39,2023-08-01 21:32:06,2023-08-01 21:34:06,2023-08-01 21:43:54,148,125,1.19,588,12.96,0.0,0.36,1.15,2.75,0.0,0.0,8.39,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-17 08:22:55,2023-08-17 08:25:50,2023-08-17 08:27:44,2023-08-17 09:00:24,17,14,11.76,1960,38.5,0.0,1.06,3.42,0.0,0.0,0.0,33.88,N,N, ,N,N
HV0003,B03404,B03404,2023-08-06 11:21:11,2023-08-06 11:23:24,2023-08-06 11:23:28,2023-08-06 11:27:13,188,62,0.79,225,8.88,0.0,0.24,0.79,0.0,0.0,0.0,5.4,N,N, ,N,N
HV0003,B03404,B03404,2023-08-03 22:37:01,2023-08-03 22:40:02,2023-08-03 22:40:11,2023-08-03 22:43:21,61,61,0.73,190,7.99,0.0,0.22,0.71,0.0,0.0,0.0,5.4,N,N, ,N,N
HV0003,B03404,B03404,2023-08-09 10:12:03,2023-08-09 10:14:21,2023-08-09 10:15:27,2023-08-09 10:53:37,138,62,13.99,2290,50.34,0.0,1.45,4.69,0.0,2.5,0.0,46.16,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-06 00:30:37,2023-08-06 00:32:13,2023-08-06 00:34:13,2023-08-06 00:52:04,107,231,2.72,1071,20.32,0.0,0.56,1.8,2.75,0.0,0.0,13.63,N,N, ,N,N
HV0003,B03404,B03404,2023-08-07 12:59:00,2023-08-07 13:01:46,2023-08-07 13:02:02,2023-08-07 13:14:19,140,162,2.32,737,19.01,0.0,0.52,1.69,2.75,0.0,0.0,9.98,N,N, ,N,N
HV0003,B03404,B03404,2023-08-03 21:42:27,2023-08-03 21:45:23,2023-08-03 21:45:35,2023-08-03 22:02:46,233,13,6.54,1031,32.47,0.0,0.89,2.88,2.75,0.0,0.0,18.28,N,N, ,N,N
HV0003,B03404,B03404,2023-08-12 01:34:58,2023-08-12 01:35:54,2023-08-12 01:37:54,2023-08-12 02:20:44,247,63,17.66,2570,65.98,6.94,2.01,6.47,0.0,0.0,0.0,56.99,N,N, ,N,N
HV0003,B03404,B03404,2023-08-02 09:25:00,2023-08-02 09:20:45,2023-08-02 09:22:43,2023-08-02 09:48:45,256,107,3.37,1562,23.81,0.0,0.65,2.11,2.75,0.0,0.0,19.11,N,N, ,N,N
HV0003,B03404,B03404,2023-08-29 09:37:49,2023-08-29 09:45:34,2023-08-29 09:46:10,2023-08-29 10:06:54,258,83,4.8,1244,14.68,0.0,0.4,1.3,0.0,0.0,0.0,18.0,Y,N, ,N,N
HV0003,B03404,B03404,2023-08-23 14:33:08,2023-08-23 14:35:10,2023-08-23 14:36:48,2023-08-23 15:01:53,226,135,7.48,1505,29.55,0.0,0.81,2.62,0.0,0.0,3.29,23.98,N,N, ,N,N
HV0003,B03404,B03404,2023-08-25 16:49:36,2023-08-25 16:50:52,2023-08-25 16:51:19,2023-08-25 17:09:14,83,92,5.38,1075,21.42,0.0,0.59,1.9,0.0,0.0,0.0,17.6,N,N, ,N,N
HV0005,B03406,,2023-08-22 03:55:12,,2023-08-22 04:00:42,2023-08-22 04:20:17,36,138,8.269,1175,30.66,0.0,0.83,2.68,0.0,2.5,0.0,22.07,N,N,N,N,N
HV0003,B03404,B03404,2023-08-25 13:46:47,2023-08-25 13:47:36,2023-08-25 13:49:37,2023-08-25 13:57:01,161,230,0.79,444,11.09,0.0,0.3,0.98,2.75,0.0,1.0,5.53,N,N, ,N,N
HV0003,B03404,B03404,2023-08-19 15:43:47,2023-08-19 15:50:03,2023-08-19 15:50:13,2023-08-19 16:06:01,162,158,2.55,948,19.0,0.0,0.52,1.69,2.75,0.0,0.0,14.26,N,N, ,N,N
HV0005,B03406,,2023-08-20 09:48:31,,2023-08-20 09:52:38,2023-08-20 10:07:49,146,142,3.322,911,16.89,0.12,0.47,1.51,2.75,0.0,0.0,13.04,N,N,N,N,N
HV0003,B03404,B03404,2023-08-14 15:27:53,2023-08-14 15:34:26,2023-08-14 15:34:33,2023-08-14 16:05:55,228,61,5.04,1882,25.07,0.0,0.69,2.22,0.0,0.0,0.0,16.62,Y,Y, ,N,N
HV0003,B03404,B03404,2023-08-07 13:11:36,2023-08-07 13:14:14,2023-08-07 13:15:32,2023-08-07 13:42:23,26,14,4.36,1611,29.54,0.0,0.81,2.62,0.0,0.0,6.59,20.87,N,N, ,N,N
HV0003,B03404,B03404,2023-08-18 06:15:21,2023-08-18 06:16:40,2023-08-18 06:18:40,2023-08-18 06:42:11,168,79,8.57,1411,28.95,6.94,0.99,3.19,2.75,0.0,6.0,27.28,N,N, ,N,N
HV0003,B03404,B03404,2023-08-12 22:52:17,2023-08-12 22:56:03,2023-08-12 22:56:48,2023-08-12 23:15:28,124,72,3.74,1120,18.32,0.0,0.5,1.63,0.0,0.0,0.0,15.72,N,N, ,N,N
HV0003,B03404,B03404,2023-08-10 08:31:24,2023-08-10 08:34:26,2023-08-10 08:34:29,2023-08-10 08:47:52,241,20,1.9,803,12.45,0.0,0.34,1.1,0.0,0.0,0.0,10.05,N,N, ,N,N
HV0003,B03404,B03404,2023-08-05 11:13:55,2023-08-05 11:18:28,2023-08-05 11:18:53,2023-08-05 11:38:23,7,82,3.5,1170,19.68,0.0,0.54,1.75,0.0,0.0,0.0,15.6,N,N, ,N,N
HV0003,B03404,B03404,2023-08-09 18:54:28,2023-08-09 18:55:26,2023-08-09 18:57:27,2023-08-09 19:31:31,186,93,11.83,2044,51.89,6.94,1.62,5.22,2.75,0.0,13.18,34.83,N,N, ,N,N
HV0005,B03406,,2023-08-06 10:04:28,,2023-08-06 10:08:38,2023-08-06 10:22:27,102,160,2.357,829,9.84,0.0,0.27,0.87,0.0,0.0,0.0,10.99,N,N,N,N,N
HV0003,B03404,B03404,2023-08-09 20:44:14,2023-08-09 20:45:49,2023-08-09 20:46:44,2023-08-09 21:01:32,68,170,2.16,888,18.09,0.0,0.5,1.61,2.75,0.0,0.0,12.19,N,N, ,N,N
HV0005,B03406,,2023-08-19 19:39:29,,2023-08-19 19:42:53,2023-08-19 20:16:37,179,166,7.685,2024,27.06,6.3,0.92,2.96,2.75,0.0,10.0,29.38,N,N,N,N,N
HV0005,B03406,,2023-08-19 19:50:14,,2023-08-19 19:54:22,2023-08-19 20:02:41,223,129,2.538,499,10.48,0.0,0.29,0.93,0.0,0.0,0.0,9.01,N,N,N,N,Y
HV0005,B03406,,2023-08-25 14:56:34,,2023-08-25 15:01:57,2023-08-25 15:22:19,95,70,5.272,1222,23.09,0.0,0.63,2.05,0.0,0.0,0.0,18.57,N,N,N,N,N
HV0003,B03404,B03404,2023-08-08 14:45:23,2023-08-08 14:51:41,2023-08-08 14:57:17,2023-08-08 15:42:56,95,91,13.74,2739,44.13,0.0,1.21,3.92,0.0,0.0,9.85,43.8,N,N, ,N,N
HV0003,B03404,B03404,2023-08-18 17:47:28,2023-08-18 17:47:39,2023-08-18 17:54:27,2023-08-18 18:29:23,138,237,9.41,2096,46.29,6.94,1.53,4.95,2.75,2.5,0.0,32.21,N,N, ,N,N
HV0003,B03404,B03404,2023-08-21 15:04:37,2023-08-21 15:07:04,2023-08-21 15:07:08,2023-08-21 15:58:56,144,265,4.46,3108,32.47,20.0,1.44,0.0,0.0,0.0,0.0,37.14,N,N, ,N,N
HV0003,B03404,B03404,2023-08-20 12:51:03,2023-08-20 12:54:47,2023-08-20 12:54:58,2023-08-20 13:06:15,179,7,1.76,677,12.49,0.0,0.34,1.11,0.0,0.0,0.0,8.67,N,N, ,N,N
HV0003,B03404,B03404,2023-08-24 00:00:00,2023-08-24 00:03:58,2023-08-24 00:05:46,2023-08-24 00:17:22,151,244,4.21,696,14.29,0.0,0.39,1.27,0.0,0.0,0.0,12.26,N,N, ,N,N
HV0003,B03404,B03404,2023-08-25 08:32:48,2023-08-25 08:33:12,2023-08-25 08:33:55,2023-08-25 08:49:57,230,166,4.98,962,22.55,0.0,0.62,2.0,2.75,0.0,0.0,15.63,N,N, ,N,N
HV0005,B03406,,2023-08-05 13:59:59,,2023-08-05 14:04:43,2023-08-05 14:14:50,48,163,1.439,607,10.97,0.0,0.3,0.97,2.75,0.0,0.0,7.66,N,N,N,N,N
HV0003,B03404,B03404,2023-08-25 18:26:32,2023-08-25 18:29:14,2023-08-25 18:29:49,2023-08-25 18:46:53,37,37,2.13,1024,14.27,0.0,0.39,1.27,0.0,0.0,3.0,12.43,N,N, ,N,N
HV0003,B03404,B03404,2023-08-24 20:51:50,2023-08-24 20:53:50,2023-08-24 20:54:16,2023-08-24 21:03:03,45,261,1.28,527,10.92,0.0,0.3,0.97,2.75,0.0,3.0,7.04,N,N, ,N,N
HV0003,B03404,B03404,2023-08-21 12:18:45,2023-08-21 12:21:46,2023-08-21 12:23:47,2023-08-21 12:31:49,82,56,1.03,483,8.93,0.0,0.25,0.79,0.0,0.0,0.0,5.9,N,N, ,N,N
HV0003,B03404,B03404,2023-08-21 05:25:24,2023-08-21 05:29:05,2023-08-21 05:29:05,2023-08-21 05:45:55,255,61,3.44,1010,18.8,0.0,0.52,1.67,0.0,0.0,0.0,14.01,N,N, ,N,N
HV0003,B03404,B03404,2023-08-20 18:48:03,2023-08-20 18:52:49,2023-08-20 18:54:50,2023-08-20 19:37:07,188,132,10.51,2537,42.94,0.0,1.25,4.03,0.0,2.5,0.0,37.66,N,N, ,N,N
HV0003,B03404,B03404,2023-08-29 19:48:08,2023-08-29 19:50:00,2023-08-29 19:51:36,2023-08-29 20:27:58,72,38,14.32,2182,45.59,0.0,1.25,4.05,0.0,0.0,0.0,39.33,N,N, ,N,N
HV0005,B03406,,2023-08-14 14:08:50,,2023-08-14 14:10:38,2023-08-14 14:21:52,226,7,1.714,674,10.74,0.0,0.3,0.95,0.0,0.0,0.0,8.67,N,N,N,N,N
HV0005,B03406,,2023-08-30 11:34:16,,2023-08-30 11:38:53,2023-08-30 11:53:25,40,52,1.088,872,9.82,0.0,0.27,0.87,0.0,0.0,0.0,9.72,N,N,N,N,N
HV0003,B03404,B03404,2023-08-24 19:53:05,2023-08-24 19:54:27,2023-08-24 19:55:44,2023-08-24 20:06:10,170,186,0.93,626,10.96,0.0,0.3,0.97,2.75,0.0,0.0,7.1,N,N, ,N,N
HV0003,B03404,B03404,2023-08-20 00:22:01,2023-08-20 00:26:17,2023-08-20 00:28:12,2023-08-20 00:50:49,246,148,3.09,1357,27.88,0.0,0.77,2.47,2.75,0.0,0.0,18.44,N,N, ,N,N
HV0003,B03404,B03404,2023-08-07 16:29:09,2023-08-07 16:32:56,2023-08-07 16:33:32,2023-08-07 16:41:45,211,231,0.95,493,13.94,0.0,0.38,1.24,2.75,0.0,0.0,6.61,N,N, ,N,N
HV0005,B03406,,2023-08-26 05:03:27,,2023-08-26 05:06:15,2023-08-26 05:14:11,220,127,2.187,476,11.87,1.56,0.37,1.19,0.0,0.0,2.0,7.41,N,N,N,N,N
HV0005,B03406,,2023-08-11 21:05:52,,2023-08-11 21:09:58,2023-08-11 21:17:31,149,155,1.616,453,10.53,0.0,0.29,0.94,0.0,0.0,0.0,6.43,N,N,N,N,N
HV0005,B03406,,2023-08-07 01:07:39,,2023-08-07 01:10:52,2023-08-07 01:19:39,10,215,1.869,527,9.65,0.0,0.26,0.84,0.0,0.0,0.0,8.14,N,N,N,N,Y
HV0003,B03404,B03404,2023-08-08 10:52:22,2023-08-08 10:52:31,2023-08-08 10:55:33,2023-08-08 11:25:44,138,234,9.24,1811,48.98,6.94,1.61,5.18,2.75,2.5,13.59,29.16,N,N, ,N,N
HV0005,B03406,,2023-08-26 20:34:40,,2023-08-26 20:37:07,2023-08-26 20:50:41,116,168,1.964,814,10.74,0.0,0.3,0.95,0.0,0.0,0.0,10.33,N,N,N,N,N
HV0003,B03404,B03404,2023-08-11 16:07:16,2023-08-11 16:09:47,2023-08-11 16:09:53,2023-08-11 16:21:42,17,36,1.76,709,11.56,0.0,0.32,1.03,0.0,0.0,0.0,8.98,N,N, ,N,N
HV0003,B03404,B03404,2023-08-01 18:04:41,2023-08-01 18:05:11,2023-08-01 18:05:31,2023-08-01 18:12:54,190,181,1.84,443,11.59,0.0,0.32,1.03,0.0,0.0,0.0,6.9,N,N, ,N,N
HV0003,B03404,B03404,2023-08-26 20:21:21,2023-08-26 20:23:28,2023-08-26 20:25:29,2023-08-26 20:34:14,203,139,1.82,525,9.1,0.0,0.25,0.81,0.0,0.0,0.0,7.43,N,N, ,N,N
HV0003,B03404,B03404,2023-08-21 23:36:24,2023-08-21 23:39:33,2023-08-21 23:40:10,2023-08-22 00:05:26,142,83,5.22,1516,27.25,0.0,0.75,2.42,2.75,0.0,0.0,22.23,N,N, ,N,N
HV0003,B03404,B03404,2023-08-25 19:31:47,2023-08-25 19:34:05,2023-08-25 19:34:14,2023-08-25 19:54:50,168,145,5.18,1236,19.02,6.94,0.71,2.3,0.0,0.0,0.0,18.46,N,N, ,N,N
HV0003,B03404,B03404,2023-08-30 06:05:30,2023-08-30 06:07:07,2023-08-30 06:09:07,2023-08-30 06:30:21,51,136,5.35,1274,22.4,0.0,0.62,1.99,0.0,0.0,0.0,19.01,N,N, ,N,N
HV0003,B03404,B03404,2023-08-12 07:44:37,2023-08-12 07:47:39,2023-08-12 07:48:13,2023-08-12 07:52:25,83,82,0.99,252,7.77,0.0,0.21,0.69,0.0,0.0,1.5,5.4,N,N, ,N,N
HV0003,B03404,B03404,2023-08-16 17:17:51,2023-08-16 17:27:24,2023-08-16 17:27:32,2023-08-16 18:04:50,12,230,5.55,2238,35.11,0.0,0.97,3.12,2.75,0.0,0.0,28.33,N,N, ,N,N
HV0003,B03404,B03404,2023-08-27 09:27:50,2023-08-27 09:31:56,2023-08-27 09:33:58,2023-08-27 09:56:25,189,79,3.75,1347,21.24,0.0,0.58,1.89,2.75,0.0,0.0,17.59,N,N, ,N,N
HV0005,B03406,,2023-08-10 14:32:25,,2023-08-10 14:35:53,2023-08-10 14:59:12,74,244,3.813,1399,18.62,0.0,0.51,1.65,0.0,0.0,0.0,18.32,N,N,N,N,N
HV0003,B03404,B03404,2023-08-23 11:30:58,2023-08-23 11:33:19,2023-08-23 11:33:23,2023-08-23 11:46:31,133,89,1.94,788,14.31,0.0,0.39,1.27,0.0,0.0,3.0,10.23,N,N, ,N,N
HV0003,B03404,B03404,2023-08-17 10:20:56,2023-08-17 10:22:46,2023-08-17 10:24:14,2023-08-17 10:41:10,90,230,1.03,1016,15.42,0.0,0.42,1.37,2.75,0.0,0.0,10.9,N,N, ,N,N
HV0003,B03404,B03404,2023-08-24 20:30:22,2023-08-24 20:32:22,2023-08-24 20:33:54,2023-08-24 20:40:45,82,82,0.88,411,7.97,0.0,0.22,0.71,0.0,0.0,0.0,5.4,N,N, ,N,N
HV0005,B03406,,2023-08-16 08:55:07,,2023-08-16 09:01:40,2023-08-16 09:16:28,116,127,3.774,888,14.33,0.0,0.39,1.27,0.0,0.0,2.0,13.42,N,N,N,N,N
HV0005,B03406,,2023-08-01 07:45:44,,2023-08-01 07:48:26,2023-08-01 08:01:15,116,244,1.918,769,14.2,0.0,0.39,1.26,0.0,0.0,0.0,9.84,N,N,N,N,N
HV0003,B03404,B03404,2023-08-10 03:15:46,2023-08-10 03:18:14,2023-08-10 03:18:30,2023-08-10 03:32:23,80,83,4.59,833,18.95,0.0,0.52,1.68,0.0,0.0,0.0,13.92,N,N, ,N,N
HV0005,B03406,,2023-08-12 08:29:50,,2023-08-12 08:32:50,2023-08-12 08:57:14,71,34,5.47,1464,27.74,0.0,0.76,2.46,0.0,0.0,0.0,22.63,N,N,N,N,N
HV0005,B03406,,2023-08-10 23:16:58,,2023-08-10 23:19:54,2023-08-10 23:29:48,148,256,2.208,594,10.0,0.0,0.28,0.89,2.75,0.0,0.0,8.56,N,N,N,N,N
HV0005,B03406,,2023-08-31 16:32:10,,2023-08-31 16:35:58,2023-08-31 16:54:18,35,36,2.044,1100,16.11,0.0,0.44,1.43,0.0,0.0,0.0,13.15,N,N,N,N,N
HV0005,B03406,,2023-08-23 03:47:13,,2023-08-23 03:51:09,2023-08-23 03:58:33,158,68,1.813,444,10.07,0.0,0.28,0.89,2.75,0.0,0.0,6.61,N,N,N,N,N
HV0003,B03404,B03404,2023-08-11 14:35:14,2023-08-11 14:39:35,2023-08-11 14:40:07,2023-08-11 14:54:40,258,177,4.42,873,16.08,0.0,0.44,1.43,0.0,0.0,0.0,14.31,N,N, ,N,N
HV0003,B03404,B03404,2023-08-25 20:51:11,2023-08-25 20:52:12,2023-08-25 20:54:28,2023-08-25 21:15:27,241,169,3.73,1259,18.07,0.0,0.5,1.6,0.0,0.0,0.0,18.55,N,N, ,N,N
HV0003,B03404,B03404,2023-08-29 17:31:00,2023-08-29 17:38:08,2023-08-29 17:38:15,2023-08-29 18:00:21,229,209,5.89,1326,28.57,0.0,0.79,2.54,2.75,0.0,5.19,20.26,N,N, ,N,N
HV0005,B03406,,2023-08-03 16:41:06,,2023-08-03 16:43:34,2023-08-03 16:59:25,191,121,3.882,951,16.07,0.0,0.44,1.43,0.0,0.0,0.0,14.16,N,N,N,N,N
HV0003,B03404,B03404,2023-08-27 01:10:47,2023-08-27 01:19:03,2023-08-27 01:19:21,2023-08-27 01:37:36,249,40,5.43,1095,23.66,0.0,0.65,2.1,2.75,0.0,0.0,19.79,N,N, ,N,N
HV0005,B03406,,2023-08-13 15:01:41,,2023-08-13 15:07:04,2023-08-13 15:16:56,95,135,1.675,592,9.77,0.0,0.27,0.87,0.0,0.0,0.0,7.84,N,N,N,N,N
HV0003,B03404,B03404,2023-08-31 15:01:58,2023-08-31 15:07:05,2023-08-31 15:07:32,2023-08-31 15:17:03,206,221,2.08,571,10.71,0.0,0.29,0.95,0.0,0.0,5.0,8.1,N,N, ,N,N
HV0003,B03404,B03404,2023-08-19 10:27:59,2023-08-19 10:31:15,2023-08-19 10:31:18,2023-08-19 10:48:29,262,112,5.17,1031,24.35,0.0,0.67,2.16,2.75,0.0,0.0,16.48,N,N, ,N,N
HV0003,B03404,B03404,2023-08-02 21:01:16,2023-08-02 21:04:58,2023-08-02 21:05:11,2023-08-02 21:16:26,165,133,1.98,675,10.2,0.0,0.28,0.91,0.0,0.0,0.0,9.04,N,N, ,N,N
HV0005,B03406,,2023-08-09 06:59:48,,2023-08-09 07:07:19,2023-08-09 07:19:27,98,95,4.339,728,15.17,0.0,0.42,1.35,0.0,0.0,0.0,12.64,N,N,N,N,N
HV0005,B03406,,2023-08-02 22:42:48,,2023-08-02 22:46:38,2023-08-02 23:17:02,37,40,4.867,1824,24.02,0.0,0.66,2.13,0.0,0.0,0.0,23.75,N,N,N,N,N
HV0003,B03404,B03404,2023-08-31 15:43:06,2023-08-31 15:47:09,2023-08-31 15:47:20,2023-08-31 16:12:46,76,35,3.92,1526,16.99,0.0,0.47,1.51,0.0,0.0,0.0,19.49,N,N, ,N,N
HV0003,B03404,B03404,2023-08-26 05:16:57,2023-08-26 05:23:07,2023-08-26 05:24:17,2023-08-26 05:31:37,228,227,1.83,440,11.63,0.0,0.32,1.03,0.0,0.0,1.0,6.77,N,N, ,N,N
HV0005,B03406,,2023-08-18 23:46:44,,2023-08-18 23:52:24,2023-08-19 00:05:45,113,13,2.105,801,12.76,0.0,0.35,1.13,2.75,0.0,0.0,10.39,N,N,N,N,N
HV0003,B03404,B03404,2023-08-13 18:25:57,2023-08-13 18:28:34,2023-08-13 18:28:45,2023-08-13 18:30:46,205,205,0.46,121,8.47,0.0,0.23,0.75,0.0,0.0,0.0,5.39,N,N, ,N,N
HV0005,B03406,,2023-08-30 12:58:47,,2023-08-30 13:04:59,2023-08-30 13:30:36,256,113,3.332,1537,24.3,0.0,0.67,2.16,2.75,0.0,0.0,19.0,N,N,N,N,N
HV0005,B03406,,2023-08-03 08:32:11,,2023-08-03 08:36:24,2023-08-03 08:53:20,7,138,4.442,1016,18.31,0.0,0.51,1.64,0.0,2.5,4.59,15.52,N,N,N,N,N
HV0005,B03406,,2023-08-01 21:10:47,,2023-08-01 21:14:15,2023-08-01 21:27:04,189,25,2.254,769,14.14,0.0,0.39,1.26,0.0,0.0,3.61,10.28,N,N,N,N,N
HV0003,B03404,B03404,2023-08-05 12:52:48,2023-08-05 12:55:52,2023-08-05 12:56:04,2023-08-05 13:09:05,61,35,1.38,781,9.83,0.0,0.27,0.87,0.0,0.0,0.0,9.15,N,N, ,N,N
HV0003,B03404,B03404,2023-08-30 14:47:59,2023-08-30 14:51:32,2023-08-30 14:51:41,2023-08-30 14:54:56,29,210,0.69,195,6.47,0.0,0.18,0.57,0.0,0.0,0.0,5.4,N,N, ,N,N
HV0003,B03404,B03404,2023-08-22 04:24:18,2023-08-22 04:31:44,2023-08-22 04:33:04,2023-08-22 04:50:02,112,138,9.53,1018,31.49,0.0,0.93,3.02,0.0,2.5,0.0,24.06,N,N, ,N,N
HV0003,B03404,B03404,2023-08-01 16:48:23,2023-08-01 16:51:11,2023-08-01 16:51:16,2023-08-01 17:04:26,131,19,3.89,790,13.43,0.0,0.37,1.19,0.0,0.0,0.0,12.54,N,N, ,N,N
HV0003,B03404,B03404,2023-08-21 10:34:52,2023-08-21 10:36:07,2023-08-21 10:37:05,2023-08-21 10:58:19,261,148,3.35,1274,17.85,0.0,0.49,1.58,2.75,0.0,0.0,16.49,N,N, ,N,N
HV0005,B03406,,2023-08-31 16:58:50,,2023-08-31 17:02:31,2023-08-31 17:09:00,225,225,0.963,389,6.92,0.0,0.19,0.61,0.0,0.0,0.0,5.47,N,N,N,N,N
HV0003,B03404,B03404,2023-08-04 15:51:54,2023-08-04 15:53:12,2023-08-04 15:55:15,2023-08-04 16:12:10,177,35,1.74,1015,15.34,0.0,0.42,1.36,0.0,0.0,0.0,11.83,N,N, ,N,N
HV0003,B03404,B03404,2023-08-05 11:37:14,2023-08-05 11:40:52,2023-08-05 11:41:26,2023-08-05 12:13:18,223,237,5.47,1912,27.91,0.0,0.77,2.48,2.75,0.0,5.08,25.16,N,N, ,N,N
HV0003,B03404,B03404,2023-08-11 13:27:10,2023-08-11 13:30:38,2023-08-11 13:32:39,2023-08-11 13:41:52,64,265,1.48,553,10.69,0.0,0.29,0.95,0.0,0.0,0.0,7.27,N,N, ,N,N
HV0005,B03406,,2023-08-02 18:44:13,,2023-08-02 18:47:11,2023-08-02 19:12:39,39,108,9.451,1528,32.95,0.0,0.69,2.22,0.0,0.0,0.0,26.98,N,N,N,N,N
HV0003,B03404,B03404,2023-08-23 12:39:19,2023-08-23 12:43:47,2023-08-23 12:44:05,2023-08-23 13:07:12,82,179,3.86,1387,20.52,0.0,0.56,1.82,0.0,0.0,0.0,18.11,N,N, ,N,N
HV0003,B03404,B03404,2023-08-12 11:17:49,2023-08-12 11:21:19,2023-08-12 11:23:19,2023-08-12 11:35:43,241,200,4.11,744,15.21,0.0,0.42,1.35,0.0,0.0,0.0,12.63,N,N, ,N,N
HV0003,B03404,B03404,2023-08-15 06:34:36,2023-08-15 06:44:59,2023-08-15 06:45:10,2023-08-15 06:51:03,206,221,1.81,353,9.85,0.0,0.27,0.87,0.0,0.0,0.0,5.7,N,N, ,N,N
HV0003,B03404,B03404,2023-08-17 20:21:48,2023-08-17 20:25:16,2023-08-17 20:26:40,2023-08-17 20:49:04,61,257,4.94,1344,21.01,0.0,0.58,1.86,0.0,0.0,0.0,19.4,N,N, ,N,N
HV0003,B03404,B03404,2023-08-22 21:38:11,2023-08-22 21:39:58,2023-08-22 21:40:12,2023-08-22 21:54:32,68,231,2.21,860,20.18,0.0,0.55,1.79,2.75,0.0,3.79,13.34,N,N, ,N,Y
HV0003,B03404,B03404,2023-08-31 07:50:51,2023-08-31 07:51:14,2023-08-31 07:53:14,2023-08-31 08:00:40,125,186,1.59,446,11.02,0.0,0.3,0.98,2.75,0.0,3.0,6.28,N,N, ,N,N
HV0003,B03404,B03404,2023-08-09 06:02:20,2023-08-09 06:05:21,2023-08-09 06:05:45,2023-08-09 06:55:29,132,141,18.38,2984,45.36,0.0,1.32,4.25,2.75,2.5,0.0,52.6,N,N, ,N,N
HV0003,B03404,B03404,2023-08-04 13:54:40,2023-08-04 13:58:21,2023-08-04 13:58:58,2023-08-04 14:38:20,263,186,5.25,2362,56.26,0.0,1.55,4.99,2.75,0.0,9.83,40.81,N,N, ,N,N
HV0003,B03404,B03404,2023-08-27 10:48:37,2023-08-27 10:50:26,2023-08-27 10:50:26,2023-08-27 10:57:33,18,47,1.28,427,8.93,0.0,0.25,0.79,0.0,0.0,0.0,5.74,N,N, ,N,N
HV0005,B03406,,2023-08-08 22:15:48,,2023-08-08 22:18:57,2023-08-08 22:36:48,66,262,8.893,1071,29.75,0.0,0.82,2.64,2.75,0.0,0.0,21.91,N,N,N,N,N
HV0003,B03404,B03404,2023-08-01 10:30:14,2023-08-01 10:36:16,2023-08-01 10:37:16,2023-08-01 11:07:19,259,138,15.1,1803,52.43,6.55,1.69,5.46,0.0,2.5,0.0,37.49,N,N, ,N,N
HV0003,B03404,B03404,2023-08-05 14:29:14,2023-08-05 14:31:18,2023-08-05 14:33:19,2023-08-05 14:50:11,142,75,2.92,1012,20.53,0.0,0.56,1.82,2.75,0.0,0.0,13.36,N,N, ,N,N
HV0005,B03406,,2023-08-03 10:08:33,,2023-08-03 10:11:29,2023-08-03 10:30:25,13,66,4.32,1136,15.45,0.0,0.42,1.37,2.75,0.0,0.0,16.49,N,N,N,N,N
HV0003,B03404,B03404,2023-08-08 13:22:09,2023-08-08 13:24:38,2023-08-08 13:25:04,2023-08-08 14:13:57,132,68,18.72,2933,63.33,6.94,2.0,6.46,2.75,2.5,0.0,52.17,N,N, ,N,N
HV0003,B03404,B03404,2023-08-10 08:10:24,2023-08-10 08:11:00,2023-08-10 08:12:04,2023-08-10 08:22:41,164,246,1.55,637,10.9,0.0,0.3,0.97,2.75,0.0,0.0,8.03,N,N, ,N,N
HV0003,B03404,B03404,2023-08-26 05:19:11,2023-08-26 05:23:18,2023-08-26 05:24:31,2023-08-26 05:30:05,22,11,1.13,334,8.92,0.0,0.25,0.79,0.0,0.0,0.0,5.39,N,N, ,N,N
HV0003,B03404,B03404,2023-08-17 21:07:36,2023-08-17 21:09:13,2023-08-17 21:09:33,2023-08-17 21:24:37,72,39,2.73,904,15.21,0.0,0.42,1.35,0.0,0.0,0.0,12.09,N,N, ,N,N
HV0005,B03406,,2023-08-12 15:19:57,,2023-08-12 15:21:22,2023-08-12 15:46:54,55,155,6.619,1532,21.49,0.0,0.59,1.91,0.0,0.0,3.6,23.29,N,N,N,N,N
HV0003,B03404,B03404,2023-08-26 20:01:20,2023-08-26 20:08:05,2023-08-26 20:10:06,2023-08-26 20:37:11,53,16,7.2,1626,21.98,0.0,0.6,1.95,0.0,0.0,0.0,24.84,Y,N, ,N,N
