name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York,2019-06-17T19:00:00,22.9,22.9,18.3,75.46,0,0,,0,0,,5.3,258,1015.1,30,16,117,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-17T20:00:00,22.2,22.2,17.8,76.09,0,0,,0,0,,9.5,200,1015.6,81.6,16,33,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-17T21:00:00,21.7,21.7,17.2,75.37,0,0,,0,0,47.9,0.4,7,1015.1,0.9,16,6,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-17T22:00:00,21.7,21.7,17.8,78.43,0,0,,0,0,,0.3,6,1015.6,2.7,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-17T23:00:00,21.2,21.2,18.3,83.55,0,0,,0,0,,0.2,6,1015.9,95,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-18T00:00:00,21.2,21.2,18.3,83.89,0,0,,0,0,,0.2,354,1015.8,27.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-18T01:00:00,21.2,21.2,18.3,83.83,0,0,,0,0,,0.2,6,1015.5,89.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-18T02:00:00,21.2,21.2,18.3,84.01,0,0,,0,0,,0.1,6,1015.1,40,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-18T03:00:00,20.7,20.7,18.8,89.14,0,0,,0,0,,0,0,1014.5,54.2,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-18T04:00:00,20.7,20.7,18.9,89.39,0,0,,0,0,,0.1,6,1014.2,98.7,15.7,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-18T05:00:00,20.7,20.7,19.3,92.04,0,0,,0,0,,5.2,200,1014.2,98.6,6.2,5.2,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-18T06:00:00,20.1,20.1,19.3,95.55,0,0,,0,0,,0.2,6,1014.4,95.3,3.2,9,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-18T07:00:00,20.7,20.7,20,95.67,0.25,100,rain,0,0,,5.2,282,1014.8,100,4.8,18,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-18T08:00:00,20.7,20.7,20,95.89,2.734,100,rain,0,0,,5.3,156,1014.8,89.3,3.9,56,0.2,1,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-18T09:00:00,21.2,21.2,20.6,96.67,0.04,100,rain,0,0,,0.5,18,1014.4,99,13.5,182,0.7,2,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-18T10:00:00,21.7,21.7,20.6,93.61,0,0,,0,0,,5.2,277,1014.1,94.3,15.5,188,0.7,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-18T11:00:00,21.3,21.3,20.1,92.94,0.014,100,rain,0,0,,5.3,271,1013.7,83.6,15.6,334,1.2,3,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-18T12:00:00,22.3,22.3,20,87.33,0,0,,0,0,,9.2,268,1013.5,99.1,12.5,253,0.9,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-18T13:00:00,21.2,21.2,20,93.04,5.125,100,rain,0,0,79.6,7.6,253,1013.2,52.6,4.8,87,0.3,1,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-18T14:00:00,21.7,21.7,20.7,93.8,9.992,100,rain,0,0,79.6,0.2,6,1012.5,52.6,2.9,94,0.3,1,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-18T15:00:00,21.2,21.2,20.1,93.18,4.363,100,rain,0,0,,5.2,49,1012.3,88.6,5.9,167,0.6,2,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-18T16:00:00,21.2,21.2,20.7,96.59,0.776,100,rain,0,0,,12.3,126,1011.7,98.7,15.4,372,1.3,4,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-18T17:00:00,21.2,21.2,20,93.04,0,0,,0,0,,14.3,35,1010.8,100,13.6,90,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-18T18:00:00,21.2,21.2,20.6,96.7,1.306,100,rain,0,0,,12.7,60,1010.4,88.6,3.9,15,0.1,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-18T19:00:00,21.1,21.1,20.6,96.89,2.488,100,rain,0,0,,5.6,30,1011,99.3,9.6,10,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-18T20:00:00,20.7,20.7,20,96.1,1.961,100,rain,0,0,,5.6,270,1011.1,100,4.9,12,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-18T21:00:00,20,20,19.3,95.85,0.014,100,rain,0,0,,14.6,68,1011.2,100,9.6,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-18T22:00:00,19.3,19.3,18.8,96.88,0,0,,0,0,,12.7,60,1012,100,10.5,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-18T23:00:00,19.3,19.3,18.8,96.79,0.005,100,rain,0,0,,12.5,49,1012.4,100,15.2,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-19T00:00:00,19.3,19.3,18.8,96.93,0,0,,0,0,,10.6,68,1012.3,100,13.3,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-19T01:00:00,19.3,19.3,18.8,96.93,0,0,,0,0,,12.3,58,1012.2,100,12.3,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-19T02:00:00,19.3,19.3,18.3,93.99,0,0,,0,0,,7.2,59,1012.2,100,12.3,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-19T03:00:00,19.3,19.3,18.3,93.99,0,0,,0,0,,0.4,4,1011.9,99.8,10.5,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-19T04:00:00,19.3,19.3,18.4,94.18,0,0,,0,0,,7.2,21,1011.5,100,13.3,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-19T05:00:00,19.3,19.3,18.8,96.88,0,0,,0,0,,5.2,30,1011.5,100,9.6,1.3,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-19T06:00:00,19.3,19.3,18.4,94.08,0,0,,0,0,,5.2,59,1011.8,100,7.7,6,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-19T07:00:00,19.3,19.3,18.3,94.03,0,0,,0,0,,10.9,61,1011.9,99,13.6,16,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-19T08:00:00,20,20,18.3,90.39,0,0,,0,0,,9.4,40,1011.8,99.8,15.7,92,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-19T09:00:00,20,20,18.8,92.98,0,0,,0,0,,5.6,89,1011.8,100,13.7,140,0.5,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-19T10:00:00,20,20,18.8,92.92,0.244,100,rain,0,0,,8.9,136,1012,99,15.5,128,0.5,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-19T11:00:00,20,20,18.8,92.92,0,0,,0,0,,7.6,150,1012,99,15.4,148,0.5,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-19T12:00:00,20.6,20.6,18.4,86.92,0.469,100,rain,0,0,77.8,12.4,156,1011.7,98.5,12.9,183,0.7,2,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-19T13:00:00,21.1,21.1,18.3,84.13,0,0,,0,0,,12.4,127,1011.4,100,14,272,1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-19T14:00:00,21.2,21.2,18.4,84.08,0,0,,0,0,,11.1,139,1010.8,99.8,16,283,1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-19T15:00:00,21.2,21.2,18.3,83.97,0,0,,0,0,,9.2,61,1010.2,100,16,180,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-19T16:00:00,21.2,21.2,19.3,88.89,0,0,,0,0,,11,50,1009.7,100,6.5,119,0.4,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-19T17:00:00,20,20,19.3,95.68,1.303,100,rain,0,0,,12.9,62,1009.2,100,13.4,69,0.2,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-19T18:00:00,20,20,19.3,95.8,0.23,100,rain,0,0,,14.5,61,1008.6,100,9.8,32,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-19T19:00:00,20,20,18.9,93.21,0,0,,0,0,,12.7,53,1008.4,100,9.6,31,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-19T20:00:00,20,20,18.9,93.27,0,0,,0,0,,12.6,52,1008.5,100,9.5,10,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-19T21:00:00,20,20,18.8,93.09,0,0,,0,0,,14.4,41,1008.5,100,7.7,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-19T22:00:00,19.2,19.2,18.7,96.93,0,0,,0,0,,9,110,1008.1,100,2.7,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York,2019-06-19T23:00:00,19.2,19.2,18.7,96.93,0,0,,0,0,,7.9,90,1007.9,100,2.7,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York,2019-06-20T00:00:00,19.2,19.2,18.7,96.93,0,0,,0,0,,7.6,50,1007.2,100,2.7,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York,2019-06-20T01:00:00,19.1,19.1,18.2,94.73,0.08,100,rain,0,0,,3.9,19,1006.9,100,2.2,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York,2019-06-20T02:00:00,18.6,18.6,18,96.68,0,0,,0,0,,8.4,50,1006.3,98.1,2.9,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York,2019-06-20T03:00:00,18.4,18.4,17.7,95.5,0,0,,0,0,,6.9,57,1005.6,100,2.2,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York,2019-06-20T04:00:00,18.4,18.4,18,97.73,0.3,100,rain,0,0,,7.4,40,1005.3,100,1.5,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York,2019-06-20T05:00:00,18,18,17.7,97.72,0,0,,0,0,,10,55,1004.7,100,1.5,7.7,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York,2019-06-20T06:00:00,17.9,17.9,17.5,97.72,0,0,,0,0,,9,62,1004.9,100,0.7,6,0,0,,Overcast,fog,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-20T07:00:00,18,18,17.7,97.72,0.866,100,rain,0,0,,3.5,15,1004.4,100,2.9,30,0.1,0,,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-20T08:00:00,18.4,18.4,18,97.73,0,0,,0,0,,8.5,53,1004.2,100,2.2,105,0.4,1,,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-20T09:00:00,18.9,18.9,18.6,97.74,0,0,,0,0,,6.5,82,1003.4,100,1.5,161,0.6,2,,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-20T10:00:00,19.4,19.4,18.9,97.12,0,0,,0,0,,7.9,60,1003.5,100,2.2,111,0.4,1,,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-20T11:00:00,20,20,19.1,94.26,0,0,,0,0,,2.5,19,1002.9,100,2.7,116,0.4,1,,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-20T12:00:00,20.9,20.9,20.2,95.33,0,0,,0,0,,1.4,0,1002.5,100,4.7,212,0.8,2,,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-20T13:00:00,23.8,23.8,21.6,87.41,0,0,,0,0,,13.9,143,1001.4,94.8,8,548,2,5,,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-20T14:00:00,24.2,24.2,21.9,87.06,0,0,,0,0,,4.4,57,1000.3,97,8.8,357,1.3,4,,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-20T15:00:00,25.2,25.2,22.2,83.68,0,0,,0,0,,7.9,150,999.4,85.9,12.3,430,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-20T16:00:00,23.6,23.6,22.5,93.91,0.667,100,rain,0,0,,7.4,148,999.3,67.7,4.7,88,0.3,1,,"Rain, Partially cloudy",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-20T17:00:00,22.7,22.7,21.9,95.52,5.147,100,rain,0,0,,3.5,34,998.4,65.1,0.8,246,0.9,2,,"Rain, Partially cloudy",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-20T18:00:00,23.2,23.2,22.1,93.31,2.116,100,rain,0,0,31.7,8.4,160,998.6,98.1,3.6,235,0.8,2,,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-20T19:00:00,22.9,22.9,21.4,91.69,2.415,100,rain,0,0,,2,295,997.8,9.5,14.5,196,0.7,2,,Rain,rain,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-20T20:00:00,22.4,22.4,21,92,0.716,100,rain,0,0,,7.4,250,997.5,9.5,16,31,0.1,0,,Rain,rain,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-20T21:00:00,22.2,22.2,21,92.97,1.499,100,rain,0,0,,8.5,226,997.3,58.8,3.6,5,0,0,,"Rain, Partially cloudy",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-20T22:00:00,22.4,22.4,21.6,95.12,0.331,100,rain,0,0,,9.4,220,997.4,51.9,7.2,0,0,0,,"Rain, Partially cloudy",rain,"72505394728,KLGA,KNYC,72503014732"
New York,2019-06-20T23:00:00,23,23,22.1,94.63,0,0,,0,0,,9,242,997.6,33.8,8.7,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York,2019-06-21T00:00:00,22.5,22.5,20.8,90.28,0,0,,0,0,,7.4,267,997.7,15.1,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York,2019-06-21T01:00:00,22,22,20.2,89.29,0,0,,0,0,,6.9,283,997.5,44.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York,2019-06-21T02:00:00,22,22,19.8,87.38,0,0,,0,0,,3,329,997.5,61.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York,2019-06-21T03:00:00,21.8,21.8,19.7,87.57,0,0,,0,0,,6.9,280,997.2,62.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York,2019-06-21T04:00:00,21.4,21.4,19.7,89.83,0,0,,0,0,,6.5,298,996.4,40.9,14.5,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York,2019-06-21T05:00:00,21,21,19.7,92.11,0,0,,0,0,,6,295,996.8,98.1,14.5,4.5,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York,2019-06-21T06:00:00,20,20,19.4,96.09,8.225,100,rain,0,0,,0,0,997.5,70.9,3,13,0,0,,"Rain, Partially cloudy",rain,"KLGA,F1417,72503014732"
New York,2019-06-21T07:00:00,20.5,20.5,20,97.06,1.051,100,rain,0,0,,0,0,997.8,60,16,47,0.2,0,,"Rain, Partially cloudy",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-21T08:00:00,20,20,18.7,92.37,1.834,100,rain,0,0,,13.8,37,998,93,14.7,33,0.1,0,,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-21T09:00:00,18.7,18.7,17.7,93.69,5.098,100,rain,0,0,,12.8,360,998.7,60,2.5,133,0.5,1,,"Rain, Partially cloudy",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-21T10:00:00,18.9,18.9,17.5,92.13,0.564,100,rain,0,0,33.1,19.5,333,999.9,70.7,16,287,1,3,,"Rain, Partially cloudy",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-21T11:00:00,18.9,18.9,17.4,91.27,0.366,100,rain,0,0,38.9,13.4,350,1001.3,93,16,244,0.9,2,,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-21T12:00:00,19.4,19.4,16.4,83.19,0,0,,0,0,46.4,27.7,350,1002.2,93,16,286,1,3,,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-21T13:00:00,19.8,19.8,16.4,80.8,0,0,,0,0,46,15.1,340,1003,93,16,276,1,3,,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-21T14:00:00,21.2,21.2,15.7,70.93,0,0,,0,0,31.2,17.3,347,1003.5,55.8,16,576,2.1,6,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-21T15:00:00,22.2,22.2,13.4,57.24,0,0,,0,0,32.5,18.2,340,1004.2,50.6,16,650,2.3,7,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2019-06-21T16:00:00,26,26,13.8,47.02,0,0,,0,0,59.8,8,330,1005.1,38.7,16,807,2.9,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-21T17:00:00,27.6,27.3,12.7,39.67,0,0,,0,0,68,13.3,281,1005.4,82.7,16,600,2.2,6,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-21T18:00:00,26.6,26.6,11,37.81,0,0,,0,0,70.7,20.6,310,1005.7,0.6,16,401,1.4,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-21T19:00:00,25,25,11.5,42.94,0,0,,0,0,51.3,0.5,359,1006.7,0.4,16,249,0.9,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-21T20:00:00,23.9,23.9,10.6,43.18,0,0,,0,0,27.7,0.9,352,1007.4,0.4,16,61,0.2,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-21T21:00:00,23.3,23.3,10,42.87,0,0,,0,0,,7.8,320,1008.5,0.4,16,8,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-21T22:00:00,22.2,22.2,10,45.92,0,0,,0,0,,0.5,358,1009.1,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-21T23:00:00,21.6,21.6,10,47.37,0,0,,0,0,72,0.6,358,1009.8,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-22T00:00:00,20.6,20.6,10.5,52.45,0,0,,0,0,,0.7,358,1010.4,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-22T01:00:00,20,20,11,56.44,0,0,,0,0,,5.8,285,1011.1,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-22T02:00:00,19.3,19.3,10.6,56.93,0,0,,0,0,35.3,1,350,1011.4,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-22T03:00:00,18.8,18.8,11.1,60.68,0,0,,0,0,,5.7,293,1011.2,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-22T04:00:00,18.3,18.3,11.6,65.06,0,0,,0,0,,0.8,351,1011.1,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-22T05:00:00,18.3,18.3,11.6,65.14,0,0,,0,0,,0.6,358,1011.1,0.4,16,10.9,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-22T06:00:00,17.8,17.8,11.6,67.09,0,0,,0,0,,5.9,252,1012.1,0.4,16,14,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-22T07:00:00,18.3,18.3,11.7,65.24,0,0,,0,0,,5.7,310,1012.4,0.4,16,59,0.2,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-22T08:00:00,19.3,19.3,11.7,61.26,7.267,100,rain,0,0,,6,300,1012.3,0.6,16,220,0.8,2,,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-22T09:00:00,21.1,21.1,11.6,54.65,0,0,,0,0,,0.4,359,1012.1,0.6,16,447,1.6,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-22T10:00:00,23.7,23.7,11.6,46.49,0,0,,0,0,,6.2,335,1012.1,0.6,14.1,600,2.2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-22T11:00:00,25.5,25.5,11.1,40.37,0,0,,0,0,41.6,10,335,1012.2,0.9,16,797,2.9,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-22T12:00:00,26.6,26.6,13.2,43.49,0,0,,0,0,,9.5,320,1012,26.9,16,899,3.2,9,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-22T13:00:00,27.1,26.8,11.6,38.01,0,0,,0,0,70.2,14.8,274,1012.1,50.6,16,879,3.2,9,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-22T14:00:00,27.1,26.8,11.5,37.77,0,0,,0,0,34.1,9.6,320,1012,82.4,16,835,3,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-22T15:00:00,28.2,27.6,11.5,35.55,0,0,,0,0,,5.9,300,1011.8,50.6,16,905,3.3,9,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-22T16:00:00,28.2,27.5,11.5,35.58,0,0,,0,0,33.8,8.2,300,1011.8,28.7,16,671,2.4,7,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-22T17:00:00,28.2,27.4,10.5,33.19,0,0,,0,0,27.7,6.2,295,1011.7,50.6,16,651,2.3,7,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-22T18:00:00,27.7,27,9.2,31.35,0,0,,0,0,31.6,8.1,261,1012,2.1,16,423,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-22T19:00:00,26.1,26.1,9.8,35.88,0,0,,0,0,36.5,6.2,301,1012.6,50,16,231,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-22T20:00:00,25,25,10.5,40,0,0,,0,0,,0.3,359,1013.2,0.4,16,66,0.2,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-22T21:00:00,24.3,24.3,10.5,41.76,0,0,,0,0,33.5,5.7,330,1014.1,0.4,16,9,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-06-22T22:00:00,23.3,23.3,9.9,42.61,0,0,,0,0,,7.8,330,1015.1,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-06-22T23:00:00,22.2,22.2,9.9,45.63,0,0,,0,0,,5.4,273,1015.4,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
